129 9 21 41 35 19 30 41 21 42 42 5 29 17 33 16 6 14 30 16 17 10 18 28 41 22 36 22 27 42 42 32 8 12 22 35 31 9 33 9 42 24 6 28 40 38 1 4 2 23 19 10 24 29 
130 37 15 42 22 36 26 13 27 7 20 38 28 4 26 36 28 27 28 9 32 13 7 19 6 2 12 20 12 21 35 32 7 7 32 20 34 15 32 18 22 2 6 7 5 23 35 25 7 12 33 30 16 31 
131 41 21 32 2 32 2 15 25 33 21 23 14 33 15 29 22 24 42 23 29 40 20 10 24 2 8 35 34 30 9 23 28 21 4 29 11 5 35 27 30 6 7 1 38 13 21 17 37 20 32 15 18 9 
132 16 41 10 24 26 35 11 34 7 30 12 11 8 14 7 1 40 36 6 39 29 1 9 7 9 37 19 40 10 28 6 25 18 7 40 1 34 42 34 40 21 38 8 29 9 15 21 7 42 18 37 28 18 
133 3 27 18 32 3 16 33 30 13 7 5 12 5 40 3 38 31 34 17 18 42 37 27 6 15 25 39 32 19 17 41 13 1 16 36 37 23 26 16 28 33 12 31 29 9 33 16 32 24 32 7 15 18 
134 25 12 32 7 9 13 17 25 11 30 17 19 15 3 33 41 18 10 23 29 40 1 30 22 16 19 4 40 17 10 15 42 14 39 40 22 9 15 38 12 36 4 22 8 6 12 40 23 22 20 1 19 12 
135 30 41 28 40 36 17 15 37 31 6 8 19 3 21 28 9 16 31 36 19 10 36 24 13 33 38 34 3 39 3 14 18 35 41 16 20 7 22 14 38 27 14 6 21 34 25 22 42 13 15 10 22 8 
136 26 27 33 13 18 35 9 12 6 27 4 39 34 15 3 13 21 32 31 34 38 1 17 20 14 8 25 21 18 38 20 35 22 10 5 32 36 6 1 42 24 39 30 15 11 24 19 31 14 41 14 1 33 
137 23 12 5 30 36 25 39 32 2 23 11 12 28 42 39 33 35 38 6 31 17 12 33 41 30 14 4 20 27 4 10 41 15 14 29 9 38 17 32 32 40 42 35 25 34 31 7 26 19 12 6 35 23 
138 38 33 2 9 28 21 28 31 30 26 38 36 4 38 31 21 27 20 18 18 4 34 1 35 32 26 11 35 31 3 7 19 28 8 27 13 20 4 36 41 30 23 34 33 10 15 3 36 26 20 3 30 3 
139 4 22 34 21 32 26 2 26 32 20 3 31 4 8 42 8 1 41 29 15 32 11 24 4 14 9 22 33 11 9 28 6 30 19 27 11 37 28 28 26 5 31 7 42 38 6 41 30 4 27 2 28 38 
140 17 23 9 25 2 33 35 10 10 33 31 29 17 33 23 36 11 40 32 41 4 31 28 2 22 7 39 6 8 24 35 24 5 35 6 40 18 32 42 27 22 22 5 30 13 19 23 23 17 4 13 12 35 
141 32 5 14 38 2 11 3 25 38 18 21 22 15 11 31 38 10 16 10 31 12 39 35 31 12 7 5 15 19 8 41 8 13 4 3 14 7 39 30 2 6 1 15 20 11 4 8 12 11 17 42 22 5 
142 27 2 16 33 40 23 2 6 13 1 10 17 38 23 23 26 2 16 32 2 30 1 4 25 42 15 27 16 7 41 21 25 42 28 7 40 42 8 37 13 1 4 29 30 18 1 13 19 16 36 13 37 29 
143 16 12 28 23 38 2 21 36 14 3 28 33 9 25 33 9 19 3 1 14 23 30 31 23 42 7 30 28 11 24 14 19 27 41 41 23 34 11 8 5 5 35 38 5 9 20 13 19 22 5 32 2 34 
144 20 16 26 19 3 11 29 26 24 5 11 22 37 25 6 5 24 10 9 9 39 14 17 16 18 28 37 23 17 30 6 29 3 31 5 5 41 25 23 14 30 25 28 16 41 33 21 22 34 21 30 31 34 
145 39 4 2 16 33 16 24 12 21 10 7 2 6 11 42 23 25 6 2 7 33 17 39 15 37 19 6 16 40 36 41 28 32 34 1 22 7 17 25 28 18 31 21 16 34 20 38 16 17 39 15 41 13 
146 11 13 42 21 19 7 19 12 39 38 35 31 31 6 29 5 31 6 22 19 26 37 10 38 24 18 12 12 32 11 25 42 23 16 13 33 14 23 3 10 18 29 32 6 35 19 2 23 24 24 33 8 10 
147 1 3 26 18 14 37 41 16 11 40 39 26 10 21 39 32 15 41 42 2 30 39 36 6 41 16 22 14 6 29 15 40 31 40 7 36 35 5 10 3 3 40 29 4 18 17 28 33 7 19 26 37 15 
148 19 34 13 26 13 18 23 33 33 21 21 30 27 7 22 32 16 25 26 5 3 21 14 11 40 38 10 16 21 4 31 39 29 35 22 34 11 37 24 35 15 37 22 33 1 36 14 8 10 39 12 12 10 
149 17 14 7 13 23 15 25 18 37 22 39 21 35 30 31 29 11 15 35 5 37 26 39 30 39 4 39 28 7 42 29 24 5 27 28 20 41 10 37 27 23 25 6 16 12 28 36 15 1 21 11 29 4 
150 8 16 34 11 4 11 18 37 39 33 33 24 18 10 14 27 39 41 8 21 38 15 33 23 42 39 15 20 7 1 15 14 8 7 25 3 9 34 39 6 24 30 21 33 39 34 17 27 24 16 6 11 22 
151 30 26 14 26 40 33 32 33 40 38 40 4 12 1 12 3 31 9 18 10 29 8 41 13 24 25 28 32 30 39 3 9 14 16 34 11 41 16 1 38 3 33 33 14 25 36 16 13 3 25 23 23 32 
152 21 27 5 37 5 36 25 35 31 25 6 38 17 8 36 24 1 31 18 33 13 31 15 7 38 19 1 20 33 15 9 3 42 13 40 38 41 14 30 29 38 35 16 4 34 10 19 34 32 36 24 3 24 
153 30 1 11 41 1 30 31 15 30 26 6 35 23 1 33 28 22 11 15 6 26 19 40 27 29 31 17 23 13 11 38 34 11 41 32 11 28 13 17 8 38 23 42 10 15 24 37 37 26 9 34 1 19 
154 31 28 40 20 36 20 24 4 7 15 14 5 39 24 25 9 32 24 4 4 15 13 19 38 41 5 21 41 38 13 18 19 40 7 30 33 18 11 36 24 17 41 21 5 22 37 13 4 18 8 7 32 12 
155 25 19 10 21 31 1 9 1 10 27 41 16 14 23 33 16 9 14 24 7 26 29 21 12 41 24 21 41 30 10 10 5 20 12 25 8 12 25 1 21 9 33 36 14 13 26 21 21 31 3 28 7 31 
156 40 18 21 21 39 11 8 40 21 4 18 24 21 17 35 3 17 5 4 41 32 17 12 7 30 24 29 32 1 35 12 40 3 32 18 41 1 18 30 13 21 39 36 41 6 20 36 14 16 39 13 5 5 
157 24 3 34 39 31 23 40 24 34 29 18 16 39 16 8 14 37 20 26 34 5 17 39 16 10 2 23 6 14 19 10 29 21 2 26 9 16 15 24 8 1 41 15 39 6 22 10 1 33 28 26 37 2 
158 14 2 3 15 24 8 29 34 9 15 12 2 32 20 18 4 36 17 5 34 23 1 32 2 3 32 34 22 7 20 23 20 13 17 26 28 16 12 19 24 19 30 18 8 41 27 12 26 1 8 10 23 42 
159 41 16 2 22 41 23 28 10 37 39 22 11 22 41 26 26 17 42 36 38 17 35 28 35 38 12 35 3 21 7 3 11 14 38 32 12 11 9 13 5 39 34 8 10 32 25 27 40 16 20 27 24 13 
160 12 16 8 15 8 3 35 6 5 37 11 34 18 14 2 26 26 41 14 9 6 24 32 22 8 29 38 20 13 19 24 17 35 31 31 34 25 16 32 21 10 42 13 28 14 6 3 31 4 9 40 1 32 
161 29 23 31 8 18 42 20 28 23 36 20 4 17 4 28 32 35 7 41 26 11 18 39 16 13 20 20 21 17 20 2 3 34 32 10 1 32 22 29 12 7 40 7 23 1 35 4 27 33 37 11 1 12 
162 41 16 16 18 27 36 34 39 37 29 30 19 30 31 42 9 9 11 8 6 10 30 41 2 34 25 34 20 35 26 31 34 33 39 9 18 32 35 14 19 21 35 37 8 15 36 9 23 38 16 29 5 37 
163 27 40 20 1 31 39 36 14 20 19 39 16 27 14 39 11 19 15 23 3 9 31 18 36 31 40 32 4 18 28 32 36 26 10 37 14 6 22 20 17 40 16 32 16 21 29 27 31 1 7 33 2 29 
164 8 37 9 40 18 4 15 4 36 1 29 3 37 34 42 16 3 17 13 10 40 20 30 26 4 18 19 3 9 12 23 8 40 32 5 16 35 20 19 28 20 39 22 6 30 22 13 33 30 17 42 27 36 
165 22 3 32 39 13 34 39 24 6 39 21 29 1 28 14 12 38 33 23 34 13 20 22 26 32 4 5 6 3 31 34 16 25 23 5 37 6 35 10 11 31 23 32 24 42 3 35 38 35 8 29 39 27 
166 42 22 17 3 26 14 40 7 5 13 23 27 17 10 32 10 19 35 32 33 24 13 33 26 6 20 10 13 6 7 31 6 20 5 42 38 19 39 36 15 10 16 42 18 25 23 19 36 15 9 18 30 21 
167 42 5 18 19 15 22 25 13 11 22 32 7 21 19 17 18 12 32 19 28 23 28 2 3 5 29 10 13 5 39 25 38 36 1 15 8 14 31 12 24 10 1 23 30 12 39 39 23 20 7 42 42 35 
168 36 3 39 22 4 1 18 42 17 14 35 17 28 34 23 16 3 4 17 38 18 38 7 15 35 21 34 41 13 34 25 6 28 21 19 31 13 37 22 30 42 7 38 27 40 18 34 35 14 42 22 31 37 
169 28 37 21 40 29 12 2 12 36 7 31 7 18 19 19 12 40 40 3 4 36 21 36 3 4 28 8 3 7 31 39 26 25 18 15 3 29 17 6 14 15 36 20 32 12 39 35 2 28 37 39 13 15 
170 32 8 18 9 15 12 7 3 9 32 20 18 39 14 38 13 20 9 27 13 21 9 17 17 1 18 36 30 6 7 2 38 14 12 38 20 15 3 23 15 26 34 32 22 5 19 26 24 20 3 29 40 11 
171 3 6 3 12 41 32 17 39 26 4 10 37 34 30 1 36 2 16 11 35 39 25 31 16 8 5 27 10 33 24 12 27 21 15 30 19 4 4 16 29 42 17 15 33 4 16 18 39 31 28 23 19 2 
172 12 34 10 8 10 11 32 33 23 16 3 29 3 14 24 40 21 11 31 37 17 21 33 24 30 21 4 8 2 23 9 5 6 18 12 16 21 1 40 35 8 1 21 2 14 2 41 34 4 30 20 13 42 
173 2 36 30 23 40 37 24 12 37 28 17 13 31 32 25 23 30 17 30 30 29 23 35 22 21 18 26 42 29 30 34 31 23 13 3 12 41 26 23 35 3 40 39 25 29 21 5 8 29 26 37 7 6 
174 21 29 18 30 4 10 17 33 1 39 5 5 41 17 3 16 39 37 18 36 26 42 15 38 38 22 25 21 9 31 18 21 9 35 9 12 2 25 36 36 13 41 40 11 15 34 26 3 21 35 31 4 26 
175 3 41 21 16 15 33 16 4 8 37 12 42 3 16 36 19 9 29 23 7 19 33 21 10 16 24 30 42 4 25 25 6 16 3 13 30 27 29 33 34 23 37 25 17 10 18 27 10 39 41 17 15 31 
176 29 16 38 2 38 37 5 20 11 2 27 13 15 15 31 35 39 22 15 33 4 23 34 22 41 2 10 39 10 24 19 38 31 6 40 26 42 36 38 10 38 22 14 2 28 2 36 25 15 42 15 18 22 
177 41 31 12 42 40 42 1 13 10 38 36 15 27 11 14 21 6 15 8 20 20 9 5 13 2 29 27 1 36 36 14 26 17 25 25 6 16 25 11 25 12 4 39 39 14 2 9 12 8 16 23 19 24 
178 27 31 25 6 7 25 33 34 38 16 42 12 32 6 19 6 8 35 9 11 23 5 16 16 5 27 23 20 7 33 1 26 13 17 23 19 33 5 2 20 20 2 31 1 7 41 40 14 33 6 16 13 11 
179 31 28 7 8 42 27 6 32 19 23 36 28 37 12 18 41 14 38 10 7 18 10 5 9 7 10 41 13 25 4 15 5 23 21 12 15 39 10 38 8 32 32 35 27 1 10 17 6 39 27 4 7 28 
180 8 15 27 17 5 31 41 8 3 38 23 15 7 37 4 8 32 11 40 21 37 16 14 38 32 11 35 16 15 33 2 22 5 20 39 9 8 29 9 2 24 31 8 23 25 11 30 14 13 19 27 7 34 
181 40 3 24 42 29 31 14 19 24 28 23 1 16 23 8 2 31 9 18 11 17 40 35 19 19 41 32 38 25 30 21 14 32 2 5 10 25 11 28 6 38 42 41 11 15 40 4 37 7 13 6 15 2 
182 32 33 21 30 14 8 4 36 28 9 25 22 14 27 4 24 4 1 11 4 41 13 10 39 16 4 37 29 9 1 30 41 25 42 20 39 7 24 32 35 24 6 14 29 24 9 2 28 9 12 31 42 24 
183 32 30 32 35 24 10 36 24 31 26 6 31 3 36 29 18 17 13 34 15 18 20 38 26 22 23 27 33 3 26 7 26 13 38 19 36 5 4 9 35 29 6 15 23 34 2 33 42 14 24 14 32 35 
184 2 7 14 16 33 39 11 16 37 36 28 32 12 13 28 7 13 20 35 11 35 8 2 28 32 1 33 13 7 22 39 8 21 3 15 11 41 25 27 27 19 4 16 22 9 1 29 13 12 13 23 38 12 
185 16 23 1 9 14 13 15 27 2 14 5 4 28 8 36 3 26 20 21 29 35 34 29 27 12 42 38 25 14 26 36 30 40 37 38 11 41 2 30 42 15 26 37 34 25 30 28 8 41 40 29 25 32 
186 15 9 1 6 39 17 12 14 11 33 11 39 28 14 29 21 35 21 27 18 15 10 1 37 38 42 35 35 28 18 24 35 18 17 32 6 33 1 19 35 33 30 23 10 35 2 30 27 22 6 2 28 16 
187 36 22 11 28 7 37 13 16 19 5 25 27 37 31 9 29 41 36 20 20 8 21 12 9 1 38 30 6 32 16 13 17 29 23 2 35 18 15 42 28 11 25 4 39 5 4 26 3 39 37 15 5 15 
188 26 5 7 14 35 5 3 42 17 19 20 32 21 5 41 27 4 18 37 20 21 34 24 16 9 19 13 3 33 9 9 8 13 16 21 39 20 23 30 28 34 8 17 4 12 15 30 7 24 24 27 36 7 
189 8 10 15 26 14 17 8 22 18 16 26 33 28 15 2 9 36 29 34 1 38 37 4 2 24 11 26 39 37 19 38 36 20 10 12 33 19 19 4 36 26 22 18 12 36 11 12 29 39 3 22 26 31 
190 25 28 12 27 3 42 13 21 37 7 41 39 18 23 7 28 27 34 4 6 1 7 33 11 18 11 41 12 32 25 42 7 2 3 33 4 36 4 24 23 2 14 11 11 37 17 38 13 42 33 18 42 39 
191 8 10 6 18 42 17 42 24 8 40 17 2 22 20 30 25 36 10 18 7 20 28 35 28 16 5 27 6 14 26 3 21 27 42 31 18 17 22 34 16 19 8 10 40 28 39 15 21 40 32 19 9 10 
192 4 36 25 42 20 22 14 37 16 26 13 16 6 22 24 27 13 31 37 21 40 35 40 28 41 10 25 22 20 33 31 23 18 5 23 29 27 28 15 34 11 19 7 17 41 30 35 11 19 30 23 8 14 
193 12 28 12 21 10 33 41 35 14 13 2 18 27 31 36 12 3 28 23 14 26 31 12 14 23 14 24 2 29 23 15 40 8 26 11 10 9 1 36 22 13 37 39 40 17 33 9 12 10 23 25 35 11 
194 36 40 26 41 13 27 27 36 34 17 35 17 27 2 17 27 29 38 39 24 35 28 40 17 37 9 18 9 33 10 20 18 8 37 17 12 21 35 5 12 9 32 21 27 25 37 11 12 33 42 35 17 19 
195 24 25 5 25 42 14 15 9 33 25 8 19 33 20 39 25 16 1 26 5 13 2 22 7 13 33 31 4 25 39 14 40 13 19 22 12 32 29 13 14 11 12 32 35 23 20 17 39 20 34 35 24 36 
196 14 23 40 38 3 35 12 42 6 10 12 24 31 16 13 17 20 18 19 31 7 11 12 27 20 42 38 3 26 20 38 40 42 27 35 2 19 39 35 17 6 39 40 28 4 3 3 23 12 13 11 19 24 
197 14 37 35 13 24 37 31 35 25 20 34 9 12 28 20 42 12 36 5 42 25 33 3 19 27 25 31 39 28 41 12 41 35 38 4 16 33 34 9 15 11 34 15 14 11 34 14 15 19 10 14 2 42 
198 17 12 18 33 42 15 18 40 18 9 24 14 4 32 38 37 32 2 39 15 16 2 18 42 7 32 18 17 37 11 8 3 23 26 36 14 32 11 4 7 11 27 12 14 8 7 42 31 8 38 4 16 32 
199 13 15 38 2 24 4 30 35 12 33 7 29 18 20 18 20 23 16 31 42 28 2 7 26 2 38 26 39 33 33 20 3 5 16 38 20 11 17 4 22 7 10 8 24 22 17 36 2 33 24 35 10 25 
200 34 35 26 21 10 15 11 42 34 5 38 41 34 16 2 8 19 23 15 21 23 30 42 31 23 35 21 38 20 30 21 11 15 38 31 24 10 33 24 36 29 11 26 20 26 27 27 37 42 33 7 14 21 
